Date,Series_title_1,Data_value
2024-09-01,"Fresh herbs, packaged, chilled",4.57
2024-03-01,"Olives, jar, 400g",5.26
2024-04-01,"Olives, jar, 400g",5.47
2024-05-01,"Olives, jar, 400g",5.54
2024-06-01,"Olives, jar, 400g",5.61
2024-07-01,"Olives, jar, 400g",5.58
2024-08-01,"Olives, jar, 400g",5.49
2024-09-01,"Olives, jar, 400g",5.56
2024-03-01,"Tea bags, flavoured or herbal, box of 25",3.25
2024-04-01,"Tea bags, flavoured or herbal, box of 25",3.24
2024-05-01,"Tea bags, flavoured or herbal, box of 25",3.24
2024-06-01,"Tea bags, flavoured or herbal, box of 25",3.21
2024-07-01,"Tea bags, flavoured or herbal, box of 25",3.22
2024-08-01,"Tea bags, flavoured or herbal, box of 25",3.2
2024-09-01,"Tea bags, flavoured or herbal, box of 25",3.2
2024-03-01,"Pizza, fresh or frozen, with any standard topping, each",6.41
2024-04-01,"Pizza, fresh or frozen, with any standard topping, each",6.47
2024-05-01,"Pizza, fresh or frozen, with any standard topping, each",6.38
2024-06-01,"Pizza, fresh or frozen, with any standard topping, each",6.26
2024-07-01,"Pizza, fresh or frozen, with any standard topping, each",6.56
2024-08-01,"Pizza, fresh or frozen, with any standard topping, each",6.55
2024-09-01,"Pizza, fresh or frozen, with any standard topping, each",6.6
2024-03-01,"Margarine/table spread, 500g",3.24
2024-04-01,"Margarine/table spread, 500g",3.27
2024-05-01,"Margarine/table spread, 500g",3.23
2024-06-01,"Margarine/table spread, 500g",3.31
2024-07-01,"Margarine/table spread, 500g",3.31
2024-08-01,"Margarine/table spread, 500g",3.33
2024-09-01,"Margarine/table spread, 500g",3.36
2024-03-01,"Mayonnaise, 380ml",4.08
2024-04-01,"Mayonnaise, 380ml",4.16
2024-05-01,"Mayonnaise, 380ml",3.92
2024-06-01,"Mayonnaise, 380ml",4.1
2024-07-01,"Mayonnaise, 380ml",3.83
2024-08-01,"Mayonnaise, 380ml",4.09
2024-09-01,"Mayonnaise, 380ml",4.03
2024-03-01,"Dried mixed herbs, 10g to 15g",2.76
2024-04-01,"Dried mixed herbs, 10g to 15g",2.79
2024-05-01,"Dried mixed herbs, 10g to 15g",2.86
2024-06-01,"Dried mixed herbs, 10g to 15g",2.88
2024-07-01,"Dried mixed herbs, 10g to 15g",2.82
2024-08-01,"Dried mixed herbs, 10g to 15g",2.86
2024-09-01,"Dried mixed herbs, 10g to 15g",2.87
2024-03-01,"Peanuts, blanched, salted, 250g",4.66
2024-04-01,"Peanuts, blanched, salted, 250g",4.67
2024-05-01,"Peanuts, blanched, salted, 250g",4.64
2024-06-01,"Peanuts, blanched, salted, 250g",4.66
2024-07-01,"Peanuts, blanched, salted, 250g",4.68
2024-08-01,"Peanuts, blanched, salted, 250g",4.68
2024-09-01,"Peanuts, blanched, salted, 250g",4.62
2024-03-01,"Ham, sliced or shaved, 1kg",16.33
2024-04-01,"Ham, sliced or shaved, 1kg",16.31
2024-05-01,"Ham, sliced or shaved, 1kg",16.21
2024-06-01,"Ham, sliced or shaved, 1kg",16.26
2024-07-01,"Ham, sliced or shaved, 1kg",16.41
2024-08-01,"Ham, sliced or shaved, 1kg",16.95
2024-09-01,"Ham, sliced or shaved, 1kg",16.92
2024-03-01,"Chewing gum, packet, each",3.73
2024-04-01,"Chewing gum, packet, each",3.63
2024-05-01,"Chewing gum, packet, each",3.68
2024-06-01,"Chewing gum, packet, each",3.74
2024-07-01,"Chewing gum, packet, each",3.64
2024-08-01,"Chewing gum, packet, each",3.66
2024-09-01,"Chewing gum, packet, each",3.63
